#yymmdd    hhmmss   name          ra        dec       fwhm a/b  theta  sky   nstar ccdtemp tempam  encra     
2014-03-23 22:01:33 20140323_0719.fits(obstype=survey 181.702049 67.991786 3.39 1.04 -18.23 149.482 74 266.801 -2.600 -29.932094
2014-03-23 22:01:37 20140323_0720.fits(obstype=survey 181.702049 67.991786 3.37 1.11 -4.31 144.019 76 266.801 -2.600 -29.932094
2014-03-23 22:06:20 20140323_0721.fits(obstype=survey 185.705611 67.990785 3.30 1.09 -4.21 148.581 87 266.475 -2.800 -32.309331
2014-03-23 22:06:24 20140323_0722.fits(obstype=survey 185.705611 67.990785 3.37 1.08 -3.77 148.288 88 266.475 -2.800 -32.309331
2014-03-23 22:06:29 20140323_0723.fits(obstype=survey 185.705611 67.990785 3.43 1.06 -9.44 148.254 87 266.475 -2.800 -32.309331
2014-03-23 22:06:33 20140323_0724.fits(obstype=survey 185.705611 67.990785 3.19 1.03 -4.38 149.388 88 266.475 -2.800 -32.309331
2014-03-23 22:06:38 20140323_0725.fits(obstype=survey 185.705611 67.990785 3.60 1.10 -14.48 148.762 85 266.475 -2.800 -32.309331
2014-03-23 22:06:42 20140323_0726.fits(obstype=survey 185.705611 67.990785 3.22 1.10 -4.13 148.201 91 266.475 -2.800 -32.309331
2014-03-23 22:06:46 20140323_0727.fits(obstype=survey 185.705611 67.990785 3.36 1.11 5.58 143.31 88 266.475 -2.800 -32.309331
2014-03-23 22:06:51 20140323_0728.fits(obstype=survey 185.705611 67.990785 3.41 1.11 5.89 148.632 91 266.475 -2.800 -32.309331
2014-03-23 22:06:55 20140323_0729.fits(obstype=survey 185.705611 67.990785 3.20 1.08 6.05 147.812 91 266.475 -2.800 -32.309331
2014-03-23 22:07:00 20140323_0730.fits(obstype=survey 185.705611 67.990785 3.40 1.11 -4.39 142.87 87 266.475 -2.800 -32.309331
2014-03-23 22:07:04 20140323_0731.fits(obstype=survey 185.705611 67.990785 3.01 1.09 -14.18 147.317 91 266.475 -2.800 -32.309331
2014-03-23 22:07:09 20140323_0732.fits(obstype=survey 185.705611 67.990785 2.78 1.06 -3.85 147.344 94 266.475 -2.800 -32.309331
2014-03-23 22:07:13 20140323_0733.fits(obstype=survey 185.705611 67.990785 3.39 1.06 -3.99 147.344 89 266.475 -2.800 -32.309331
2014-03-23 22:07:18 20140323_0734.fits(obstype=survey 185.705611 67.990785 3.55 1.20 -4.04 142.793 91 266.475 -2.800 -32.309331
2014-03-23 22:07:22 20140323_0735.fits(obstype=survey 185.705611 67.990785 3.35 1.09 5.79 147.269 91 266.475 -2.800 -32.309331
2014-03-23 22:07:27 20140323_0736.fits(obstype=survey 185.705611 67.990785 3.22 1.08 -14.43 142.723 91 266.475 -2.800 -32.309331
2014-03-23 22:07:31 20140323_0737.fits(obstype=survey 185.705611 67.990785 3.15 1.08 -4.09 146.955 92 266.475 -2.800 -32.309331
2014-03-23 22:07:37 20140323_0738.fits(obstype=survey 185.705611 67.990785 3.34 1.09 -3.72 147.243 89 266.475 -2.800 -32.309331
2014-03-23 22:07:41 20140323_0739.fits(obstype=survey 185.705611 67.990785 3.13 1.06 -4.70 147.247 93 266.475 -2.800 -32.309331
2014-03-23 22:07:46 20140323_0740.fits(obstype=survey 185.705611 67.990785 3.05 1.04 -4.07 141.827 90 266.475 -2.800 -32.309331
2014-03-23 22:07:50 20140323_0741.fits(obstype=survey 185.705611 67.990785 3.43 1.06 -4.17 147.76 91 266.475 -2.800 -32.309331
2014-03-23 22:07:55 20140323_0742.fits(obstype=survey 185.705611 67.990785 3.42 1.07 -4.12 147.067 89 266.475 -2.800 -32.309331
2014-03-23 22:07:59 20140323_0743.fits(obstype=survey 185.705611 67.990785 3.63 1.08 -3.89 142.809 90 266.475 -2.800 -32.309331
2014-03-23 22:08:04 20140323_0744.fits(obstype=survey 185.705611 67.990785 3.33 1.07 -4.07 146.665 91 266.475 -2.800 -32.309331
2014-03-23 22:12:47 20140323_0745.fits(obstype=survey 181.696932 67.992856 4.14 1.03 -13.98 148.192 71 266.647 -2.900 -26.696465
2014-03-23 22:12:52 20140323_0746.fits(obstype=survey 181.696932 67.992856 4.16 1.16 -4.22 147.23 72 266.647 -2.900 -26.696465
2014-03-23 22:12:56 20140323_0747.fits(obstype=survey 181.696932 67.992856 3.74 1.08 -24.47 146.807 75 266.647 -2.900 -26.696465
2014-03-23 22:13:01 20140323_0748.fits(obstype=survey 181.696932 67.992856 4.34 1.02 -4.46 148.029 71 266.647 -2.900 -26.696465
2014-03-23 22:13:06 20140323_0749.fits(obstype=survey 181.696932 67.992856 4.22 1.10 -3.33 147.606 70 266.647 -2.900 -26.696465
2014-03-23 22:13:10 20140323_0750.fits(obstype=survey 181.696932 67.992856 4.14 1.15 -13.72 143.12 73 266.647 -2.900 -26.696465
2014-03-23 22:13:14 20140323_0751.fits(obstype=survey 181.696932 67.992856 4.11 1.13 -23.61 147.512 70 266.647 -2.900 -26.696465
2014-03-23 22:13:19 20140323_0752.fits(obstype=survey 181.696932 67.992856 4.03 1.12 36.34 147.25 69 266.647 -2.900 -26.696465
2014-03-23 22:13:23 20140323_0753.fits(obstype=survey 181.696932 67.992856 3.68 1.11 -13.45 146.777 72 266.647 -2.900 -26.696465
2014-03-23 22:13:28 20140323_0754.fits(obstype=survey 181.696932 67.992856 4.26 1.03 -13.48 142.42 70 266.647 -2.900 -26.696465
2014-03-23 22:13:32 20140323_0755.fits(obstype=survey 181.696932 67.992856 4.01 1.02 15.16 147.616 69 266.647 -2.900 -26.696465
2014-03-23 22:13:36 20140323_0756.fits(obstype=survey 181.696932 67.992856 4.54 1.09 -24.00 147.493 68 266.647 -2.900 -26.696465
2014-03-23 22:13:41 20140323_0757.fits(obstype=survey 181.696932 67.992856 4.35 1.05 -24.45 142.128 67 266.647 -2.900 -26.696465
2014-03-23 22:13:45 20140323_0758.fits(obstype=survey 181.696932 67.992856 4.42 1.02 45.57 147.151 66 266.647 -2.900 -26.696465
2014-03-23 22:13:50 20140323_0759.fits(obstype=survey 181.696932 67.992856 4.41 1.08 32.12 143.275 69 266.647 -2.900 -26.696465
2014-03-23 22:13:54 20140323_0760.fits(obstype=survey 181.696932 67.992856 4.53 1.06 15.27 147.312 65 266.647 -2.900 -26.696465
2014-03-23 22:13:59 20140323_0761.fits(obstype=survey 181.696932 67.992856 4.02 1.06 -4.19 146.62 72 266.647 -2.900 -26.696465
2014-03-23 22:14:03 20140323_0762.fits(obstype=survey 181.696932 67.992856 3.94 1.08 6.21 142.172 73 266.647 -2.900 -26.696465
2014-03-23 22:14:08 20140323_0763.fits(obstype=survey 181.696932 67.992856 3.93 1.12 -3.90 141.958 75 266.647 -2.900 -26.696465
2014-03-23 22:14:12 20140323_0764.fits(obstype=survey 181.696932 67.992856 3.92 1.05 -14.98 145.927 74 266.647 -2.900 -26.696465
2014-03-23 22:14:17 20140323_0765.fits(obstype=survey 181.696932 67.992856 3.97 1.05 -44.23 146.061 73 266.647 -2.900 -26.696465
2014-03-23 22:14:22 20140323_0766.fits(obstype=survey 181.696932 67.992856 4.13 1.05 -34.78 142.105 74 266.647 -2.900 -26.696465
2014-03-23 22:14:26 20140323_0767.fits(obstype=survey 181.696932 67.992856 3.94 1.09 -3.84 141.073 72 266.647 -2.900 -26.696465
2014-03-23 22:14:31 20140323_0768.fits(obstype=survey 181.696932 67.992856 3.99 1.09 -4.14 141.438 71 266.647 -2.900 -26.696465
2014-03-23 22:19:14 20140323_0769.fits(obstype=survey 185.700741 67.991846 3.84 1.06 5.82 140.025 86 266.187 -3.000 -29.070609
2014-03-23 22:19:18 20140323_0770.fits(obstype=survey 185.700741 67.991846 3.85 1.08 -4.49 139.508 87 266.187 -3.000 -29.070609
2014-03-23 22:19:23 20140323_0771.fits(obstype=survey 185.700741 67.991846 3.77 1.05 -14.16 138.655 87 266.187 -3.000 -29.070609
2014-03-23 22:19:27 20140323_0772.fits(obstype=survey 185.700741 67.991846 3.70 1.09 -4.05 139.665 84 266.187 -3.000 -29.070609
2014-03-23 22:19:31 20140323_0773.fits(obstype=survey 185.700741 67.991846 3.56 1.05 -4.27 139.083 89 266.187 -3.000 -29.070609
2014-03-23 22:19:36 20140323_0774.fits(obstype=survey 185.700741 67.991846 3.84 1.08 -24.16 138.719 83 266.187 -3.000 -29.070609
2014-03-23 22:19:40 20140323_0775.fits(obstype=survey 185.700741 67.991846 3.97 1.11 5.32 139.207 86 266.187 -3.000 -29.070609
2014-03-23 22:19:45 20140323_0776.fits(obstype=survey 185.700741 67.991846 4.23 1.08 16.16 139.286 81 266.187 -3.000 -29.070609
2014-03-23 22:19:49 20140323_0777.fits(obstype=survey 185.700741 67.991846 4.75 1.06 55.63 139.577 75 266.187 -3.000 -29.070609
2014-03-23 22:19:53 20140323_0778.fits(obstype=survey 185.700741 67.991846 3.92 1.07 -13.99 139.513 83 266.187 -3.000 -29.070609
2014-03-23 22:19:58 20140323_0779.fits(obstype=survey 185.700741 67.991846 3.75 1.06 45.81 139.43 83 266.187 -3.000 -29.070609
2014-03-23 22:20:02 20140323_0780.fits(obstype=survey 185.700741 67.991846 4.24 1.05 -14.21 139.758 78 266.187 -3.000 -29.070609
2014-03-23 22:20:07 20140323_0781.fits(obstype=survey 185.700741 67.991846 4.15 1.12 -3.99 139.91 80 266.187 -3.000 -29.070609
2014-03-23 22:20:11 20140323_0782.fits(obstype=survey 185.700741 67.991846 4.18 1.08 -14.00 138.273 84 266.187 -3.000 -29.070609
2014-03-23 22:20:15 20140323_0783.fits(obstype=survey 185.700741 67.991846 5.20 1.09 -34.18 138.817 75 266.187 -3.000 -29.070609
2014-03-23 22:20:20 20140323_0784.fits(obstype=survey 185.700741 67.991846 4.75 1.05 15.66 139.79 79 266.187 -3.000 -29.070609
2014-03-23 22:20:24 20140323_0785.fits(obstype=survey 185.700741 67.991846 5.36 1.10 -14.12 138.356 74 266.187 -3.000 -29.070609
2014-03-23 22:20:30 20140323_0786.fits(obstype=survey 185.700741 67.991846 4.22 1.06 -3.88 138.7 81 266.187 -3.000 -29.070609
2014-03-23 22:20:34 20140323_0787.fits(obstype=survey 185.700741 67.991846 3.63 1.06 -4.39 138.716 84 266.187 -3.000 -29.070609
2014-03-23 22:20:38 20140323_0788.fits(obstype=survey 185.700741 67.991846 3.66 1.18 5.78 138.715 87 266.187 -3.000 -29.070609
2014-03-23 22:20:43 20140323_0789.fits(obstype=survey 185.700741 67.991846 3.85 1.08 15.79 137.768 83 266.187 -3.000 -29.070609
2014-03-23 22:20:47 20140323_0790.fits(obstype=survey 185.700741 67.991846 4.17 1.09 -3.86 138.693 85 266.187 -3.000 -29.070609
2014-03-23 22:20:52 20140323_0791.fits(obstype=survey 185.700741 67.991846 3.85 1.05 -23.98 137.849 86 266.187 -3.000 -29.070609
2014-03-23 22:20:56 20140323_0792.fits(obstype=survey 185.700741 67.991846 3.39 1.12 -3.95 138.4 88 266.187 -3.000 -29.070609
2014-03-23 22:25:41 20140323_0793.fits(obstype=survey 181.691943 67.993935 3.35 1.05 -4.10 140.073 81 266.129 -3.300 -23.458433
2014-03-23 22:25:45 20140323_0794.fits(obstype=survey 181.691943 67.993935 3.42 1.03 -4.09 140.205 82 266.129 -3.300 -23.458433
2014-03-23 22:25:50 20140323_0795.fits(obstype=survey 181.691943 67.993935 3.22 1.08 -4.47 139.829 78 266.129 -3.300 -23.458433
2014-03-23 22:25:54 20140323_0796.fits(obstype=survey 181.691943 67.993935 3.19 1.06 -4.10 139.366 81 266.129 -3.300 -23.458433
2014-03-23 22:25:59 20140323_0797.fits(obstype=survey 181.691943 67.993935 3.39 1.05 -14.46 138.72 80 266.129 -3.300 -23.458433
2014-03-23 22:26:03 20140323_0798.fits(obstype=survey 181.691943 67.993935 3.40 1.08 -13.84 139.947 79 266.129 -3.300 -23.458433
2014-03-23 22:26:08 20140323_0799.fits(obstype=survey 181.691943 67.993935 3.15 1.08 -13.97 138.776 81 266.129 -3.300 -23.458433
2014-03-23 22:26:12 20140323_0800.fits(obstype=survey 181.691943 67.993935 3.47 1.05 -13.95 139.329 79 266.129 -3.300 -23.458433
2014-03-23 22:26:16 20140323_0801.fits(obstype=survey 181.691943 67.993935 3.17 1.03 -3.83 139.28 81 266.129 -3.300 -23.458433
2014-03-23 22:26:21 20140323_0802.fits(obstype=survey 181.691943 67.993935 3.13 1.09 -14.02 139.876 80 266.129 -3.300 -23.458433
2014-03-23 22:26:25 20140323_0803.fits(obstype=survey 181.691943 67.993935 3.86 1.11 5.75 138.781 79 266.129 -3.300 -23.458433
2014-03-23 22:26:30 20140323_0804.fits(obstype=survey 181.691943 67.993935 3.42 1.08 6.12 139.319 80 266.129 -3.300 -23.458433
2014-03-23 22:26:35 20140323_0805.fits(obstype=survey 181.691943 67.993935 3.28 1.06 -4.03 138.956 81 266.129 -3.300 -23.458433
2014-03-23 22:26:39 20140323_0806.fits(obstype=survey 181.691943 67.993935 3.24 1.05 -4.30 138.675 84 266.129 -3.300 -23.458433
2014-03-23 22:26:44 20140323_0807.fits(obstype=survey 181.691943 67.993935 3.14 1.12 -13.62 139.261 86 266.129 -3.300 -23.458433
2014-03-23 22:26:48 20140323_0808.fits(obstype=survey 181.691943 67.993935 3.33 1.05 6.34 138.494 81 266.129 -3.300 -23.458433
2014-03-23 22:26:53 20140323_0809.fits(obstype=survey 181.691943 67.993935 2.99 1.06 -3.53 138.681 85 266.129 -3.300 -23.458433
2014-03-23 22:26:57 20140323_0810.fits(obstype=survey 181.691943 67.993935 3.14 1.05 -4.11 138.953 89 266.129 -3.300 -23.458433
2014-03-23 22:27:02 20140323_0811.fits(obstype=survey 181.691943 67.993935 3.19 1.02 -3.25 139.397 86 266.129 -3.300 -23.458433
2014-03-23 22:27:07 20140323_0812.fits(obstype=survey 181.691943 67.993935 3.23 1.02 5.96 139.392 86 266.129 -3.300 -23.458433
2014-03-23 22:27:11 20140323_0813.fits(obstype=survey 181.691943 67.993935 3.24 1.05 -3.52 137.819 82 266.129 -3.300 -23.458433
2014-03-23 22:27:18 20140323_0814.fits(obstype=survey 181.691943 67.993935 3.17 1.03 -3.59 139.081 83 266.129 -3.300 -23.458433
2014-03-23 22:27:22 20140323_0815.fits(obstype=survey 181.691943 67.993935 3.17 1.06 -3.73 138.647 87 266.129 -3.300 -23.458433
2014-03-23 22:27:27 20140323_0816.fits(obstype=survey 181.691943 67.993935 3.34 1.12 -13.59 138.425 87 266.129 -3.300 -23.458433
2014-03-23 22:32:06 20140323_0817.fits(obstype=survey 185.695932 67.992929 3.42 1.03 6.17 131.704 90 265.918 -3.400 -25.840371
2014-03-23 22:32:10 20140323_0818.fits(obstype=survey 185.695932 67.992929 3.43 1.03 -3.55 135.868 89 265.918 -3.400 -25.840371
2014-03-23 22:32:14 20140323_0819.fits(obstype=survey 185.695932 67.992929 3.82 1.06 -4.01 130.923 91 265.918 -3.400 -25.840371
2014-03-23 22:32:19 20140323_0820.fits(obstype=survey 185.695932 67.992929 3.79 1.03 -13.82 135.699 87 265.918 -3.400 -25.840371
2014-03-23 22:32:24 20140323_0821.fits(obstype=survey 185.695932 67.992929 4.84 1.06 -4.73 130.999 88 265.918 -3.400 -25.840371
2014-03-23 22:32:28 20140323_0822.fits(obstype=survey 185.695932 67.992929 4.21 1.03 -4.13 135.901 90 265.918 -3.400 -25.840371
2014-03-23 22:32:33 20140323_0823.fits(obstype=survey 185.695932 67.992929 3.83 1.06 -3.81 130.835 90 265.918 -3.400 -25.840371
2014-03-23 22:32:37 20140323_0824.fits(obstype=survey 185.695932 67.992929 3.64 1.06 -14.18 131.21 90 265.918 -3.400 -25.840371
2014-03-23 22:32:42 20140323_0825.fits(obstype=survey 185.695932 67.992929 3.84 1.05 -13.43 135.207 90 265.918 -3.400 -25.840371
2014-03-23 22:32:46 20140323_0826.fits(obstype=survey 185.695932 67.992929 3.85 1.11 -3.91 135.193 85 265.918 -3.400 -25.840371
2014-03-23 22:32:50 20140323_0827.fits(obstype=survey 185.695932 67.992929 3.57 1.03 -4.09 135.728 94 265.918 -3.400 -25.840371
2014-03-23 22:32:55 20140323_0828.fits(obstype=survey 185.695932 67.992929 3.74 1.06 -13.59 135.875 91 265.918 -3.400 -25.840371
2014-03-23 22:32:59 20140323_0829.fits(obstype=survey 185.695932 67.992929 4.01 1.06 -3.64 135.038 89 265.918 -3.400 -25.840371
2014-03-23 22:33:04 20140323_0830.fits(obstype=survey 185.695932 67.992929 3.23 1.06 -3.65 130.855 95 265.918 -3.400 -25.840371
2014-03-23 22:33:08 20140323_0831.fits(obstype=survey 185.695932 67.992929 3.45 1.03 15.82 129.95 90 265.918 -3.400 -25.840371
2014-03-23 22:33:13 20140323_0832.fits(obstype=survey 185.695932 67.992929 3.55 1.06 -14.29 135.39 96 265.918 -3.400 -25.840371
2014-03-23 22:33:17 20140323_0833.fits(obstype=survey 185.695932 67.992929 3.06 1.07 -13.38 134.906 94 265.918 -3.400 -25.840371
2014-03-23 22:33:22 20140323_0834.fits(obstype=survey 185.695932 67.992929 3.31 1.05 -4.73 135.262 94 265.918 -3.400 -25.840371
2014-03-23 22:33:26 20140323_0835.fits(obstype=survey 185.695932 67.992929 3.57 1.09 5.93 130.134 91 265.918 -3.400 -25.840371
2014-03-23 22:33:33 20140323_0836.fits(obstype=survey 185.695932 67.992929 3.20 1.06 5.91 135.13 95 265.918 -3.400 -25.840371
2014-03-23 22:33:38 20140323_0837.fits(obstype=survey 185.695932 67.992929 3.66 1.06 -3.95 134.42 92 265.918 -3.400 -25.840371
2014-03-23 22:33:42 20140323_0838.fits(obstype=survey 185.695932 67.992929 3.34 1.06 6.03 129.77 95 265.918 -3.400 -25.840371
2014-03-23 22:33:46 20140323_0839.fits(obstype=survey 185.695932 67.992929 3.44 1.03 6.62 135.111 94 265.918 -3.400 -25.840371
2014-03-23 22:33:51 20140323_0840.fits(obstype=survey 185.695932 67.992929 3.21 1.06 -3.70 135.034 94 265.918 -3.400 -25.840371
2014-03-23 22:38:32 20140323_0841.fits(obstype=survey 181.686390 67.994985 3.35 1.06 5.17 136.204 84 265.764 -3.500 -20.231536
2014-03-23 22:38:36 20140323_0842.fits(obstype=survey 181.686390 67.994985 3.36 1.06 6.41 136.737 84 265.764 -3.500 -20.231536
2014-03-23 22:38:41 20140323_0843.fits(obstype=survey 181.686390 67.994985 3.34 1.05 -3.43 136.736 86 265.764 -3.500 -20.231536
2014-03-23 22:38:45 20140323_0844.fits(obstype=survey 181.686390 67.994985 3.15 1.03 16.11 136.494 86 265.764 -3.500 -20.231536
2014-03-23 22:38:50 20140323_0845.fits(obstype=survey 181.686390 67.994985 3.07 1.02 -3.67 136.461 87 265.764 -3.500 -20.231536
2014-03-23 22:38:54 20140323_0846.fits(obstype=survey 181.686390 67.994985 3.36 1.08 -3.97 127.073 86 265.764 -3.500 -20.231536
2014-03-23 22:38:59 20140323_0847.fits(obstype=survey 181.686390 67.994985 3.44 1.03 -14.18 135.702 86 265.764 -3.500 -20.231536
2014-03-23 22:39:03 20140323_0848.fits(obstype=survey 181.686390 67.994985 3.13 1.08 6.31 136.359 87 265.764 -3.500 -20.231536
2014-03-23 22:39:07 20140323_0849.fits(obstype=survey 181.686390 67.994985 3.29 1.05 6.09 136.564 89 265.764 -3.500 -20.231536
2014-03-23 22:39:12 20140323_0850.fits(obstype=survey 181.686390 67.994985 3.02 1.10 -13.87 132.039 85 265.764 -3.500 -20.231536
2014-03-23 22:39:16 20140323_0851.fits(obstype=survey 181.686390 67.994985 3.24 1.06 5.48 131.248 87 265.764 -3.500 -20.231536
2014-03-23 22:39:21 20140323_0852.fits(obstype=survey 181.686390 67.994985 3.19 1.06 -4.25 131.695 88 265.764 -3.500 -20.231536
2014-03-23 22:39:25 20140323_0853.fits(obstype=survey 181.686390 67.994985 3.07 1.10 -13.98 136.308 88 265.764 -3.500 -20.231536
2014-03-23 22:39:30 20140323_0854.fits(obstype=survey 181.686390 67.994985 3.05 1.06 -13.12 131.318 86 265.764 -3.500 -20.231536
2014-03-23 22:39:34 20140323_0855.fits(obstype=survey 181.686390 67.994985 3.01 1.06 16.36 136.866 86 265.764 -3.500 -20.231536
2014-03-23 22:39:38 20140323_0856.fits(obstype=survey 181.686390 67.994985 3.42 1.11 5.81 136.426 89 265.764 -3.500 -20.231536
2014-03-23 22:39:43 20140323_0857.fits(obstype=survey 181.686390 67.994985 3.44 1.06 -13.77 135.995 87 265.764 -3.500 -20.231536
2014-03-23 22:39:48 20140323_0858.fits(obstype=survey 181.686390 67.994985 2.96 1.05 6.29 130.304 91 265.764 -3.500 -20.231536
2014-03-23 22:39:52 20140323_0859.fits(obstype=survey 181.686390 67.994985 3.20 1.07 -3.92 131.213 89 265.764 -3.500 -20.231536
2014-03-23 22:39:58 20140323_0860.fits(obstype=survey 181.686390 67.994985 3.02 1.06 6.04 130.798 89 265.764 -3.500 -20.231536
2014-03-23 22:40:02 20140323_0861.fits(obstype=survey 181.686390 67.994985 3.43 1.10 -13.38 130.642 91 265.764 -3.500 -20.231536
2014-03-23 22:40:07 20140323_0862.fits(obstype=survey 181.686390 67.994985 2.97 1.08 -13.97 131.217 91 265.764 -3.500 -20.231536
2014-03-23 22:40:12 20140323_0863.fits(obstype=survey 181.686390 67.994985 3.22 1.09 6.64 130.327 89 265.764 -3.500 -20.231536
2014-03-23 22:40:16 20140323_0864.fits(obstype=survey 181.686390 67.994985 3.03 1.05 -4.08 134.645 90 265.764 -3.500 -20.231536
2014-03-23 22:44:58 20140323_0865.fits(obstype=survey 185.690345 67.994057 3.16 1.06 -13.55 134.04 100 265.630 -3.700 -22.608848
2014-03-23 22:45:02 20140323_0866.fits(obstype=survey 185.690345 67.994057 2.88 1.10 6.23 128.543 101 265.630 -3.700 -22.608848
2014-03-23 22:45:07 20140323_0867.fits(obstype=survey 185.690345 67.994057 3.42 1.08 -3.86 133.727 100 265.630 -3.700 -22.608848
2014-03-23 22:45:11 20140323_0868.fits(obstype=survey 185.690345 67.994057 3.03 1.05 -4.16 128.183 100 265.630 -3.700 -22.608848
2014-03-23 22:45:16 20140323_0869.fits(obstype=survey 185.690345 67.994057 3.25 1.08 6.52 132.936 101 265.630 -3.700 -22.608848
2014-03-23 22:45:20 20140323_0870.fits(obstype=survey 185.690345 67.994057 3.28 1.05 -3.84 128.546 100 265.630 -3.700 -22.608848
2014-03-23 22:45:25 20140323_0871.fits(obstype=survey 185.690345 67.994057 3.22 1.08 26.28 133.235 99 265.630 -3.700 -22.608848
2014-03-23 22:45:29 20140323_0872.fits(obstype=survey 185.690345 67.994057 3.21 1.10 -4.23 128.445 99 265.630 -3.700 -22.608848
2014-03-23 22:45:33 20140323_0873.fits(obstype=survey 185.690345 67.994057 3.02 1.05 6.07 133.292 98 265.630 -3.700 -22.608848
2014-03-23 22:45:38 20140323_0874.fits(obstype=survey 185.690345 67.994057 3.08 1.04 -4.25 133.11 99 265.630 -3.700 -22.608848
2014-03-23 22:45:42 20140323_0875.fits(obstype=survey 185.690345 67.994057 3.17 1.09 5.48 132.755 103 265.630 -3.700 -22.608848
2014-03-23 22:45:47 20140323_0876.fits(obstype=survey 185.690345 67.994057 3.06 1.05 -4.30 133.081 100 265.630 -3.700 -22.608848
2014-03-23 22:45:51 20140323_0877.fits(obstype=survey 185.690345 67.994057 3.04 1.08 -2.94 128.006 100 265.630 -3.700 -22.608848
2014-03-23 22:45:56 20140323_0878.fits(obstype=survey 185.690345 67.994057 3.23 1.11 -3.94 128.289 98 265.630 -3.700 -22.608848
2014-03-23 22:46:00 20140323_0879.fits(obstype=survey 185.690345 67.994057 3.10 1.07 -14.72 128.77 99 265.630 -3.700 -22.608848
2014-03-23 22:46:04 20140323_0880.fits(obstype=survey 185.690345 67.994057 3.24 1.06 -13.81 128.58 101 265.630 -3.700 -22.608848
2014-03-23 22:46:09 20140323_0881.fits(obstype=survey 185.690345 67.994057 3.23 1.07 -24.03 127.693 100 265.630 -3.700 -22.608848
